SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,285077.7,658273.8,120714.7,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,26.06,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999,-999,1.0,30.0,999,4.5,6.0,8.2,8.0,8.4,226010.9,501627.3,96738.94,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,98.4,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999,-999,1.0,60.0,999,4.5,6.1,8.8,8.6,9.0,22279.12,79924.71,6058.863,0.7252,0.8274,0.623,0.7252,0.1022,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,9.565,15.0,Interface,Subduction,10,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999,-999,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,92049.39,183029.0,42986.99,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.450,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999,-999,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,65533.66,122527.5,34534.28,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.865,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,69517.75,131766.5,33342.15,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.7,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,104487.7,167213.9,62425.02,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.4,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,124055.8,203168.4,72926.33,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.4,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,30528.91,36198.38,24561.00,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.5,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.1,8.5,40236.54,55233.23,26386.94,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,384186.0,907946.2,159854.1,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,39017.92,63880.97,22957.70,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,28913.04,37745.32,19958.33,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,11855.14,11587.78,9961.047,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Northeastern Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,879.2950,879.2950,879.2950,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,44.01,23.010,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Scott Plateau,SCOT,area,7.0,1.0,1.1406,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,985.3648,1501.981,610.5284,0.9818,1.0687,0.8949,0.9818,0.0869,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,86.105,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Oceanic,NWO,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,65.07926,126.2552,32.89568,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,98.505,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,14013.53,13461.73,11980.79,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.1,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,118292.1,191378.8,70140.75,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,11138.85,11437.92,10046.48,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.1,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,45368.05,70960.38,27525.92,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.1,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,52055.27,47220.32,51091.66,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,4116.291,2894.504,4749.840,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,3026.604,3026.604,3026.604,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,18795.03,22285.42,15120.90,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,39768.77,56479.46,25596.02,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,7710.521,5364.230,9013.473,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,23299.40,16209.45,27236.61,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,32752.58,40643.42,25461.95,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,6883.294,4840.212,7942.718,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,12968.91,9022.506,15160.44,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,16365.75,16985.84,14570.48,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,31920.11,22206.91,37314.09,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.2,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.1,8.5,115380.2,191763.6,67107.60,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.2,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.1,8.5,115385.4,186676.2,68417.22,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,160107.9,347578.4,70801.75,0.9474,1.0228,0.872,0.9474,0.0754,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Naturaliste Plateau,NPLT,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,1578.308,1791.374,1253.133,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,90.605,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Pine Creek,PNCK,area,1.0,1.0,0.9999,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,210.2232,179.9152,236.6273,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,43.92,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
McArthur,MCAR,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,172.4985,145.9999,196.3313,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,29.08,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Cape York,CAYK,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,544.5503,564.4377,484.9511,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,71.55,59.086,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Mt Isa,MISA,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,167.0554,141.3930,190.1362,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,89.42,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Wallaby Plateau,WLBY,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,136.5075,136.5075,136.5075,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,105.91,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Queensland Plateau,QLDP,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,162.9155,117.3440,185.7614,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,26.22,24.448,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Money Shoal-Arafura Basin,MSAB,area,1.0,1.0,1.0229,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,592.1375,567.7070,605.6530,0.9982,1.0464,0.95,0.9982,0.0482,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,24.565,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Papuan Basin,PAPU,area,7.0,1.0,1.1584,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,8.0,7.8,8.2,336.7250,336.7250,336.7250,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2014.997,-999,-999,-999,27.27,15.0,Extended,Non_cratonic,7.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bligh Basin,BLHB,area,7.0,1.0,1.0001,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,54.11716,54.11716,54.11716,0.9818,1.0687,0.8949,0.9818,0.0869,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,24.275,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern-Papuan Plateau,EPPL,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,97.14462,97.14462,97.14462,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,47.8,24.533,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Carpentaria Basin,CARP,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,324.5079,304.2895,339.3645,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,26.855,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Amadeus Basin,AMDS,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,272.0754,250.4289,289.7030,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,57.48,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Uluru,ULUR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1452.331,1698.764,1215.779,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,53.795,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Arunta Block,ARTA,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,2727.802,3333.615,2207.003,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,34.08,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Musgrave East,MGVE,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,164.1311,83.46591,265.0720,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,97.58,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Musgrave West,MGVW,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,363.2129,353.1785,342.4047,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,56.62,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
New Ord River,NODR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.5,7.3,7.7,1880.935,2225.881,1557.007,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,53.235,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Kimberley Basin,KIMB,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,389.6080,369.4108,402.9481,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,59.87,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Wiso-Georgina Basin,WGAB,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,1166.785,1357.285,967.1998,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,40.815,23.061,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
