SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999,-999,1.0,40.0,999,4.5,5.7,8.4,8.2,8.6,32625.75,44631.07,22146.19,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.450,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999,-999,1.0,35.0,999,4.5,5.7,7.6,7.4,7.8,23227.58,29877.95,17791.49,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.865,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.7,8.0,7.8,8.2,24639.69,32130.85,17177.32,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.6,8.3,8.1,8.5,104511.5,168156.6,62715.41,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench Deep,NBTD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,61591.27,61591.27,61591.27,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,99.13,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,132031.4,217399.7,77958.07,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,22588.54,26928.27,18253.21,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.1,8.5,40245.71,55544.62,26509.69,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.7,8.2,8.0,8.4,136169.9,221399.8,82354.20,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.7,7.2,7.0,7.4,13829.41,15577.17,11827.43,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.7,7.6,7.4,7.8,9708.032,8550.745,9932.492,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.7,7.8,7.6,8.0,4126.791,2757.139,5072.915,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
NE Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1370.665,1370.665,1370.665,0.9818,1.0687,0.8950,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,45.905,23.094,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Oceanic,NWO,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,163.8234,381.3268,69.01728,0.7495,0.8927,0.6062,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,98.505,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.7,7.0,6.8,7.2,4966.922,3282.602,6172.309,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,118460.8,192688.3,70551.43,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,16225.63,16751.39,14699.13,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,85134.60,133879.6,51881.72,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,14992.52,13689.28,14796.82,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,9995.014,7074.461,11597.50,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,8484.486,8484.486,8484.486,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,21713.58,25885.22,17546.18,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,50108.44,71548.72,32393.50,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,8112.817,5674.635,9525.695,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,7237.862,5062.634,8498.363,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,23175.29,28914.28,18096.22,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,9995.014,7074.461,11597.50,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,8112.817,5674.635,9525.695,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,16756.18,17505.24,15001.04,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,8112.817,5674.635,9525.695,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.0,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.1,8.5,151150.3,252572.8,88301.08,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.0,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.1,8.5,115835.9,188418.7,68988.14,0.9061,0.9575,0.8546,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,40.0,999,4.5,5.7,8.0,7.8,8.2,56748.24,84755.92,36475.90,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Otway-Sorell-Gippsland Basins,OSGB,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,8009.076,11174.30,5720.217,1.0778,1.1359,1.0198,[-99.,[-99.,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.56,10.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
South Australian Passive Margin,SAPM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1040.385,1555.578,652.3313,0.9818,1.0687,0.8950,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,115.82,17.890,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yilgarn Craton,YLGN,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,7516.297,9941.101,5656.756,0.9982,1.0464,0.9499,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,88.23,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Pilbra Craton,PLBR,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,2549.558,3185.798,2006.375,0.9982,1.0464,0.9499,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,105.96,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Central Australia Reactivated Proterozoic,CARP,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,12406.92,16117.51,9527.063,0.9820,1.0251,0.9389,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,80.72,22.113,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Australia Passive Margin,EAPM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1366.218,2167.711,825.1922,0.9818,1.0687,0.8950,[-99.,[-99.,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,39.5,37.666,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Kimberly Craton,KMBY,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,1150.739,1305.184,966.2578,0.9982,1.0464,0.9499,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,57.64,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Australia Passive Margin,WAPM,area,7.0,1.0,1.0075,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,2696.414,4599.654,1547.763,0.9818,1.0687,0.8950,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,107.11,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
North Australian Orogens,NAOR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.5,7.3,7.7,1856.694,2200.749,1535.098,0.9820,1.0251,0.9389,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,51.095,12.834,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
North Australian Craton,NACR,area,1.0,1.0,1.177,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,3179.021,4037.986,2469.844,0.9982,1.0464,0.9499,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,28.65,27.822,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Australian Extended Proterozoic,WAEP,area,6.0,1.0,1.0436,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,7110.828,9352.563,5389.417,0.9395,0.9853,0.8938,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,88.735,20.619,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern Oceanic Buffer,SOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,41.07037,66.96144,23.55981,0.7495,0.8927,0.6062,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,116.82,17.259,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,36.60532,53.91112,22.39803,0.7495,0.8927,0.6062,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,89.0,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,184.8166,440.7715,73.18888,0.7495,0.8927,0.6062,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,104.04,44.568,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Tasmania,ETAS,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,618.0130,524.7270,713.7808,1.2222,1.2607,1.1837,[-99.,[-99.,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,138.94,10.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Tasmania,WTAS,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,8424.587,10016.28,7012.780,1.2424,1.2836,1.2011,[-99.,[-99.,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,138.87,10.0,Non_cratonic,Non_cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gawler Craton,GAWL,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,13122.99,15938.15,10732.07,1.2424,1.2836,1.2011,[-99.,[-99.,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,99.745,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Flinders and Mt Lofty Ranges,FMLR,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,48773.68,61787.38,38430.81,1.2424,1.2836,1.2011,[-99.,[-99.,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,100.2,10.227,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Tasmanides,TSMN,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,88059.26,110620.3,70024.29,1.2222,1.2607,1.1837,[-99.,[-99.,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,74.72,33.263,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Margin - Buffer2,NWMB2,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,267.6855,267.6855,267.6855,0.9818,1.0687,0.8950,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,105.46,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
