SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,285077.7,657402.8,120874.6,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,26.06,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999,-999,1.0,30.0,999,4.5,6.0,8.2,7.99,8.39,226010.9,500929.0,96873.80,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,98.4,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999,-999,1.0,60.0,999,4.5,6.1,8.8,8.60,9.0,22279.12,79924.71,6058.863,0.7252,0.8274,0.623,0.7252,0.1022,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,9.5650,10.0,Interface,Subduction,10,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999,-999,1.0,40.0,999,4.5,5.75,8.4,8.20,8.6,92049.39,182786.9,43043.94,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.450,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999,-999,1.0,35.0,999,4.5,5.75,7.6,7.39,7.8,65533.66,122365.4,34580.03,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.865,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,69517.75,131592.1,33386.32,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.10,8.5,47345.68,75768.32,28286.15,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench Deep,NBTD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.10,8.5,61577.24,61577.24,61577.24,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,99.13,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.10,8.5,58884.14,96435.63,34615.10,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.10,8.5,14490.80,17181.86,11658.08,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.10,8.5,50469.45,69280.08,33097.63,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.2,7.99,8.39,384186.0,906744.9,160065.8,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,39017.92,63796.45,22988.12,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.6,7.39,7.8,28913.04,37692.78,19986.15,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,11855.14,11572.18,9974.473,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Northeastern Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1284.579,1284.579,1284.579,0.9818,1.0686,0.895,0.9818,0.0868,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,45.905,23.094,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Oceanic,NWO,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,52.33598,98.23124,27.47302,0.6497,0.7723,0.5271,0.6497,0.1226,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,98.505,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,14013.53,13443.92,11996.67,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.10,8.5,46574.37,75350.32,27616.04,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.10,8.5,31218.46,32056.66,28156.91,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.10,8.5,17862.46,27938.75,10837.59,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.10,8.5,20495.37,18591.74,20115.98,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.10,8.5,11536.57,8112.322,13312.20,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.10,8.5,8482.553,8482.553,8482.553,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.10,8.5,52676.16,62458.55,42378.81,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.10,8.5,111458.4,158292.9,71737.05,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.10,8.5,21609.99,15034.13,25261.73,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.10,8.5,65300.38,45429.65,76335.07,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.10,8.5,29297.84,36356.35,22776.23,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.10,8.5,19291.55,13565.48,22260.76,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.10,8.5,36347.49,25287.04,42489.62,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.10,8.5,14639.49,15194.17,13033.58,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.10,8.5,28553.18,19864.53,33378.20,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.0,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.10,8.5,103209.9,171536.4,60029.10,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.0,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.10,8.5,103214.5,166985.6,61200.58,0.9061,0.9575,0.8547,0.9061,0.0514,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,1.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,160107.9,347118.5,70895.56,0.9474,1.0227,0.8721,0.9474,0.0753,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
ZONE 12,Z012,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,5641.820,7774.460,4073.722,1.0778,1.1358,1.0198,1.0778,0.0580,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.37,10.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 13,Z013,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,45.53559,45.53559,45.53559,0.9818,1.0686,0.895,0.9818,0.0868,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,133.19,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 16,Z016,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1599.401,2018.137,1239.380,1.0778,1.1358,1.0198,1.0778,0.0580,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,128.14,10.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 20,Z020,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,4484.377,5620.414,3553.623,0.982,1.025,0.939,0.982,0.0430,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,37.11,10.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 21,Z021,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,3335.344,4253.270,2588.832,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,87.53,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 22,Z022,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,4808.232,6296.094,3660.390,0.9982,1.0464,0.95,0.9982,0.0482,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.536,-999,-999,-999,88.61,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 23,Z023,area,6.0,1.0,0.9996,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2336.111,2933.583,1842.262,0.9395,0.9852,0.8938,0.9395,0.0457,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,95.009,10.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 24,Z024,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,2309.266,2792.612,1884.452,0.982,1.025,0.939,0.982,0.0430,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,102.1,10.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 25,Z025,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.3,7.7,7.5,7.9,3037.009,3865.841,2363.989,0.9395,0.9852,0.8938,0.9395,0.0457,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,84.15,16.796,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 26,Z026,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,4464.707,5597.463,3537.124,0.982,1.025,0.939,0.982,0.0430,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,79.88,11.178,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 27,Z027,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.5,7.3,7.7,2495.805,3016.113,2033.482,0.982,1.025,0.939,0.982,0.0430,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,60.9,10.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 31,Z031,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1483.996,1734.543,1243.188,0.982,1.025,0.939,0.982,0.0430,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,94.995,16.824,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 32,Z032,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,2867.422,3618.270,2244.674,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,87.33,14.687,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 34,Z034,area,1.0,1.0,1.1416,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,4884.611,6355.654,3721.685,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,34.05,28.635,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 35,Z035,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,516.0450,692.4329,376.9262,0.9818,1.0686,0.895,0.9818,0.0868,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,32.775,23.779,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 36,Z036,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1885.634,3071.608,1118.989,0.9818,1.0686,0.895,0.9818,0.0868,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,97.93,26.291,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 37,Z037,area,7.0,1.0,1.016,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,2191.163,3676.106,1273.403,0.9818,1.0686,0.895,0.9818,0.0868,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,106.78,16.801,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
ZONE 38,Z038,area,6.0,1.0,1.1409,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,1871.416,1871.416,1871.416,0.9395,0.9852,0.8938,0.9395,0.0457,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2014.997,-999,-999,-999,49.180,10.0,Extended,Non_cratonic,6.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
ZONE 6,Z006,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,546.8695,787.5383,350.5368,0.9818,1.0686,0.895,0.9818,0.0868,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,68.65,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,20.44962,30.76122,12.94164,0.6497,0.7723,0.5271,0.6497,0.1226,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,121.22,15.526,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
