SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,285195.5,658441.7,120783.7,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,26.06,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999,-999,1.0,30.0,999,4.5,6.0,8.2,8.0,8.4,226109.2,501761.9,96797.11,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,98.4,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999,-999,1.0,60.0,999,4.5,6.1,8.8,8.6,9.0,22310.16,79975.01,6071.938,0.7252,0.8274,0.6231,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,9.565,15.0,Interface,Subduction,10,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999,-999,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,92087.43,183075.7,43011.56,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.450,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999,-999,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,65560.74,122558.7,34554.02,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.865,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,69546.48,131800.1,33361.20,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.7,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,104511.5,167334.2,62408.67,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.4,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,124084.0,203314.5,72907.22,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.4,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,30535.87,36224.41,24554.56,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.5,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.1,8.5,40245.71,55272.95,26380.03,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,384344.8,908177.8,159945.4,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,39034.05,63897.27,22970.82,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,28925.62,37755.45,19970.33,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,11860.13,11590.78,9966.838,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Northeast Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,176.0627,176.0627,176.0627,0.7313,0.8182,0.6443,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,52.72,22.497,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Oceanic,NWO,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,56.99259,110.7952,28.88489,0.6601,0.7870,0.5332,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,98.505,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,14019.32,13465.16,11987.64,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,15.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.1,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,118319.1,191516.5,70122.37,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,11141.39,11446.15,10043.85,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.1,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,45378.39,71011.41,27518.71,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.1,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,52067.14,47254.68,51077.85,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,4117.229,2896.611,4748.555,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,3027.294,3027.294,3027.294,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,18799.32,22301.45,15116.94,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.3,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,39777.83,56520.08,25589.32,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,7712.278,5368.087,9011.111,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.3,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,23304.71,16221.11,27229.48,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,32760.05,40672.64,25455.28,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,6884.862,4843.735,7940.570,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.3,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,12971.86,9028.994,15156.47,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,16369.48,16998.20,14566.53,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.2,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,31927.39,22222.88,37304.31,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,15.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.2,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.1,8.5,115406.5,191901.5,67090.01,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.2,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.1,8.5,115411.7,186810.4,68399.29,0.9061,0.9575,0.8546,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,160174.0,347667.0,70842.22,0.9474,1.0228,0.8720,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Non-cratonic Australia,NA_3,area,4.0,1.0,0.9582,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,31164.07,35520.91,27280.72,1.1771,1.2035,1.1507,-99.0,-99.0,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,63.01,39.948,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Australia,NWA,area,6.0,1.0,0.9989,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,8.0,7.8,8.2,9654.096,12117.52,7674.451,0.9333,0.9713,0.8954,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,98.81,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Australia,SWA,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,4360.394,5077.632,3733.088,0.9782,1.0090,0.9474,-99.0,-99.0,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.536,-999,-999,-999,88.61,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,32.30855,55.90308,18.19069,0.6601,0.7870,0.5332,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,116.03,15.309,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,21.74358,32.05539,13.79432,0.6601,0.7870,0.5332,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,133.35,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Oceanic Buffer,EOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,59.04880,115.0993,27.76902,0.6601,0.7870,0.5332,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,65.86,40.942,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,21.79729,33.92695,13.33160,0.6601,0.7870,0.5332,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,89.0,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Center Australia Cratonic,NA_2,area,1.0,1.0,1.0124,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,19659.46,23618.92,16339.01,0.9782,1.0090,0.9474,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,55.94,29.642,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern Extended Margin,SEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.3,7.7,7.5,7.9,157.9938,245.6506,97.98694,0.7313,0.8182,0.6443,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,91.67,16.338,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Tasman Extended Crust,TEC,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,21.02408,15.15158,23.95891,0.7313,0.8182,0.6443,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,9.37,58.649,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
East Coast Sliver,ECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,101.9041,146.9470,65.23203,0.7313,0.8182,0.6443,-99.0,-99.0,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,52.82,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
South Australia,SA,area,2.0,1.0,1.0011,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,57593.93,73982.75,44773.85,1.2258,1.2683,1.1834,-99.0,-99.0,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,100.2,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Australia,SEA,area,4.0,1.0,1.0019,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,67193.56,78064.31,57788.56,1.1771,1.2035,1.1507,-99.0,-99.0,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,127.87,28.648,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Margin - Buffer 1,NWMB1,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,134.6348,202.0785,82.80046,0.7313,0.8182,0.6443,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,84.82,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Margin - Buffer 2,NWMB2,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,35.75305,42.19049,29.18657,0.7313,0.8182,0.6443,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,106.56,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
